Precinct Code,Contest Title,Candidate Name,Party Code,Votes
278,"US Representative, District 31",Scott J. Ballard,LIB,111
283,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,485
283,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,727
283,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,518
283,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,691
283,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,659
283,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,563
283,Attorney General,Jamar Osborne,GRN,11
283,Attorney General,Jamie Balagia,LIB,79
283,Attorney General,Ken Paxton,REP,727
283,Attorney General,Sam Houston,DEM,505
283,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,536
283,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,751
283,"Chief Justice, Supreme Court",Nathan Hecht,REP,718
283,"Chief Justice, Supreme Court",Tom Oxford,LIB,88
283,"Chief Justice, Supreme Court",William Moody,DEM,502
283,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,83
283,Commissioner of Agriculture,Jim Hogan,DEM,492
283,Commissioner of Agriculture,Kenneth Kendrick,GRN,22
283,Commissioner of Agriculture,Sid Miller,REP,708
283,Commissioner of the General Land Office,George P. Bush,REP,728
283,Commissioner of the General Land Office,John Cook,DEM,488
283,Commissioner of the General Land Office,Justin Knight,LIB,81
283,Commissioner of the General Land Office,Valerie Alessi,GRN,19
283,Comptroller of Public Accounts,Ben Sanders,LIB,81
283,Comptroller of Public Accounts,Deb Shafto,GRN,13
283,Comptroller of Public Accounts,Glenn Hegar,REP,726
283,Comptroller of Public Accounts,Mike Collier,DEM,495
283,"County Commissioner, Precinct No. 2",Cynthia Long,REP,722
283,"County Commissioner, Precinct No. 2","Eddie B. Hurst, Jr.",DEM,501
283,"County Commissioner, Precinct No. 2",Meta Lyons-Bates,LIB,69
283,County Judge,Dan A. Gattis,REP,776
283,County Judge,Michael H. Custer,DEM,519
283,"District Judge, 277th Judicial District",Stacey Mathews,REP,846
283,"District Judge, 368th Judicial District",Rick J. Kennon,REP,821
283,Governor,Brandon Parmer,GRN,4
283,Governor,Greg Abbott,REP,750
283,Governor,Kathie Glass,LIB,35
283,Governor,Wendy R. Davis,DEM,544
283,Governor,WRITE-IN,NON,0
283,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,716
283,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,496
283,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,90
283,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,147
283,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,762
283,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,208
283,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,765
283,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,126
283,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,221
283,"Justice of the Peace, Precinct No. 2",Dan Michael,LIB,291
283,"Justice of the Peace, Precinct No. 2",Edna Staudt,REP,781
283,"Justice, Supreme Court, Place 6",Jeff Brown,REP,730
283,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,493
283,"Justice, Supreme Court, Place 6",Mark Ash,LIB,80
283,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,10
283,"Justice, Supreme Court, Place 7",Don Fulton,LIB,74
283,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,505
283,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,717
283,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,131
283,"Justice, Supreme Court, Place 8",Phil Johnson,REP,774
283,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,198
283,Lieutenant Governor,Chandrakantha Courtney,GRN,11
283,Lieutenant Governor,Dan Patrick,REP,730
283,Lieutenant Governor,Leticia Van de Putte,DEM,513
283,Lieutenant Governor,Robert D. Butler,LIB,68
283,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,349
283,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,317
283,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,149
283,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,183
283,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,138
283,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,62
283,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,64
283,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,39
283,Railroad Commissioner,Mark A. Miller,LIB,98
283,Railroad Commissioner,Martina Salinas,GRN,22
283,Railroad Commissioner,Ryan Sitton,REP,697
283,Railroad Commissioner,Steve Brown,DEM,488
283,"State Representative, District 136","John H. Bucy, III",DEM,501
283,"State Representative, District 136",Justin Billiot,LIB,63
283,"State Representative, District 136",Tony Dale,REP,745
283,"State Senator, District 5",Charles Schwertner,REP,720
283,"State Senator, District 5",Joel Shapiro,DEM,511
283,"State Senator, District 5",Matthew Whittington,LIB,72
283,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,298
283,STRAIGHT PARTY,GREEN PARTY,GRN,1
283,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,11
283,STRAIGHT PARTY,REPUBLICAN PARTY,REP,482
283,TX Prop 1,Against (En Contra),NON,364
283,TX Prop 1,For (A Favor),NON,865
283,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,476
283,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,14
283,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,767
283,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,67
283,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,1
283,"US Representative, District 31",John Carter,REP,759
283,"US Representative, District 31",Louie Minor,DEM,473
283,"US Representative, District 31",Scott J. Ballard,LIB,69
287,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,411
287,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,599
287,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,403
287,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,594
287,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,516
287,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,487
287,Attorney General,Jamar Osborne,GRN,5
287,Attorney General,Jamie Balagia,LIB,50
287,Attorney General,Ken Paxton,REP,638
287,Attorney General,Sam Houston,DEM,416
287,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,425
287,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,663
287,"Chief Justice, Supreme Court",Nathan Hecht,REP,642
287,"Chief Justice, Supreme Court",Tom Oxford,LIB,48
287,"Chief Justice, Supreme Court",William Moody,DEM,411
287,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,45
287,Commissioner of Agriculture,Jim Hogan,DEM,406
287,Commissioner of Agriculture,Kenneth Kendrick,GRN,26
287,Commissioner of Agriculture,Sid Miller,REP,622
287,Commissioner of the General Land Office,George P. Bush,REP,655
287,Commissioner of the General Land Office,John Cook,DEM,392
287,Commissioner of the General Land Office,Justin Knight,LIB,41
287,Commissioner of the General Land Office,Valerie Alessi,GRN,21
287,Comptroller of Public Accounts,Ben Sanders,LIB,52
287,Comptroller of Public Accounts,Deb Shafto,GRN,17
287,Comptroller of Public Accounts,Glenn Hegar,REP,625
287,Comptroller of Public Accounts,Mike Collier,DEM,406
287,"County Commissioner, Precinct No. 2",Cynthia Long,REP,634
287,"County Commissioner, Precinct No. 2","Eddie B. Hurst, Jr.",DEM,419
287,"County Commissioner, Precinct No. 2",Meta Lyons-Bates,LIB,39
287,County Judge,Dan A. Gattis,REP,664
287,County Judge,Michael H. Custer,DEM,423
287,"District Judge, 277th Judicial District",Stacey Mathews,REP,723
287,"District Judge, 368th Judicial District",Rick J. Kennon,REP,698
287,Governor,Brandon Parmer,GRN,3
287,Governor,Greg Abbott,REP,641
287,Governor,Kathie Glass,LIB,27
287,Governor,Wendy R. Davis,DEM,447
287,Governor,WRITE-IN,NON,2
287,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,628
287,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,411
287,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,53
287,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,109
287,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,661
287,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,159
287,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,676
287,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,95
287,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,151
287,"Justice of the Peace, Precinct No. 2",Dan Michael,LIB,208
287,"Justice of the Peace, Precinct No. 2",Edna Staudt,REP,691
287,"Justice, Supreme Court, Place 6",Jeff Brown,REP,637
287,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,410
287,"Justice, Supreme Court, Place 6",Mark Ash,LIB,47
287,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,7
287,"Justice, Supreme Court, Place 7",Don Fulton,LIB,42
287,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,418
287,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,632
287,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,102
287,"Justice, Supreme Court, Place 8",Phil Johnson,REP,668
287,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,157
287,Lieutenant Governor,Chandrakantha Courtney,GRN,8
287,Lieutenant Governor,Dan Patrick,REP,637
287,Lieutenant Governor,Leticia Van de Putte,DEM,417
287,Lieutenant Governor,Robert D. Butler,LIB,48
287,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,298
287,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,297
287,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,145
287,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,158
287,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,106
287,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,39
287,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,69
287,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,43
287,Railroad Commissioner,Mark A. Miller,LIB,47
287,Railroad Commissioner,Martina Salinas,GRN,27
287,Railroad Commissioner,Ryan Sitton,REP,625
287,Railroad Commissioner,Steve Brown,DEM,397
287,"State Representative, District 136","John H. Bucy, III",DEM,412
287,"State Representative, District 136",Justin Billiot,LIB,45
287,"State Representative, District 136",Tony Dale,REP,644
287,"State Senator, District 5",Charles Schwertner,REP,637
287,"State Senator, District 5",Joel Shapiro,DEM,419
287,"State Senator, District 5",Matthew Whittington,LIB,47
287,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,255
287,STRAIGHT PARTY,GREEN PARTY,GRN,0
287,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,12
287,STRAIGHT PARTY,REPUBLICAN PARTY,REP,409
287,TX Prop 1,Against (En Contra),NON,287
287,TX Prop 1,For (A Favor),NON,742
287,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,392
287,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,16
287,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,662
287,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,42
287,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,1
287,"US Representative, District 31",John Carter,REP,661
287,"US Representative, District 31",Louie Minor,DEM,390
287,"US Representative, District 31",Scott J. Ballard,LIB,45
305,Attorney General,Jamar Osborne,GRN,4
305,Attorney General,Jamie Balagia,LIB,43
305,Attorney General,Ken Paxton,REP,898
305,Attorney General,Sam Houston,DEM,280
305,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,262
305,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,945
305,"Chief Justice, Supreme Court",Nathan Hecht,REP,905
305,"Chief Justice, Supreme Court",Tom Oxford,LIB,46
305,"Chief Justice, Supreme Court",William Moody,DEM,258
305,"Chisholm Trail SUD, Directors",David Ciambrone,NON,40
305,"Chisholm Trail SUD, Directors",David Maserang,NON,398
305,"Chisholm Trail SUD, Directors",Ed Pastor,NON,651
305,"Chisholm Trail SUD, Directors",Joe Davis,NON,59
305,"Chisholm Trail SUD, Directors",Mark Bourland,NON,45
305,"Chisholm Trail SUD, Directors",Sheila Cunningham,NON,148
305,"Chisholm Trail SUD, Directors",Tillie Pope,NON,136
305,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,40
305,Commissioner of Agriculture,Jim Hogan,DEM,258
305,Commissioner of Agriculture,Kenneth Kendrick,GRN,13
305,Commissioner of Agriculture,Sid Miller,REP,889
305,Commissioner of the General Land Office,George P. Bush,REP,919
305,Commissioner of the General Land Office,John Cook,DEM,240
305,Commissioner of the General Land Office,Justin Knight,LIB,53
305,Commissioner of the General Land Office,Valerie Alessi,GRN,8
305,Comptroller of Public Accounts,Ben Sanders,LIB,46
305,Comptroller of Public Accounts,Deb Shafto,GRN,11
305,Comptroller of Public Accounts,Glenn Hegar,REP,891
305,Comptroller of Public Accounts,Mike Collier,DEM,262
305,County Judge,Dan A. Gattis,REP,943
305,County Judge,Michael H. Custer,DEM,265
305,"District Judge, 277th Judicial District",Stacey Mathews,REP,972
305,"District Judge, 368th Judicial District",Rick J. Kennon,REP,958
305,Georgetown Prop 1 CITY OF GEORGETOWN,Against (En Contra),NON,31
305,Georgetown Prop 1 CITY OF GEORGETOWN,For (A Favor),NON,63
305,Governor,Brandon Parmer,GRN,4
305,Governor,Greg Abbott,REP,921
305,Governor,Kathie Glass,LIB,22
305,Governor,Wendy R. Davis,DEM,292
305,Governor,WRITE-IN,NON,1
305,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,904
305,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,239
305,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,50
305,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,76
305,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,934
305,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,109
305,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,940
305,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,64
305,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,115
305,"Justice, Supreme Court, Place 6",Jeff Brown,REP,912
305,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,235
305,"Justice, Supreme Court, Place 6",Mark Ash,LIB,56
305,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,8
305,"Justice, Supreme Court, Place 7",Don Fulton,LIB,46
305,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,250
305,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,895
305,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,78
305,"Justice, Supreme Court, Place 8",Phil Johnson,REP,933
305,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,98
305,Lieutenant Governor,Chandrakantha Courtney,GRN,10
305,Lieutenant Governor,Dan Patrick,REP,891
305,Lieutenant Governor,Leticia Van de Putte,DEM,288
305,Lieutenant Governor,Robert D. Butler,LIB,44
305,Railroad Commissioner,Mark A. Miller,LIB,56
305,Railroad Commissioner,Martina Salinas,GRN,16
305,Railroad Commissioner,Ryan Sitton,REP,889
305,Railroad Commissioner,Steve Brown,DEM,244
305,"State Representative, District 20",Jarrod Weaver,LIB,55
305,"State Representative, District 20",Marsha Farney,REP,945
305,"State Representative, District 20",Stephen M. Wyman,DEM,222
305,"State Senator, District 5",Charles Schwertner,REP,936
305,"State Senator, District 5",Joel Shapiro,DEM,237
305,"State Senator, District 5",Matthew Whittington,LIB,47
305,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,120
305,STRAIGHT PARTY,GREEN PARTY,GRN,1
305,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,7
305,STRAIGHT PARTY,REPUBLICAN PARTY,REP,548
305,TX Prop 1,Against (En Contra),NON,329
305,TX Prop 1,For (A Favor),NON,821
305,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,222
305,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,11
305,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,946
305,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,49
305,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,1
305,"US Representative, District 31",John Carter,REP,929
305,"US Representative, District 31",Louie Minor,DEM,225
305,"US Representative, District 31",Scott J. Ballard,LIB,56
309,Attorney General,Jamar Osborne,GRN,2
309,Attorney General,Jamie Balagia,LIB,23
309,Attorney General,Ken Paxton,REP,360
309,Attorney General,Sam Houston,DEM,113
309,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,112
309,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,370
309,"Chief Justice, Supreme Court",Nathan Hecht,REP,337
309,"Chief Justice, Supreme Court",Tom Oxford,LIB,31
309,"Chief Justice, Supreme Court",William Moody,DEM,121
309,"Chisholm Trail SUD, Directors",David Ciambrone,NON,32
309,"Chisholm Trail SUD, Directors",David Maserang,NON,65
309,"Chisholm Trail SUD, Directors",Ed Pastor,NON,139
309,"Chisholm Trail SUD, Directors",Joe Davis,NON,55
309,"Chisholm Trail SUD, Directors",Mark Bourland,NON,38
309,"Chisholm Trail SUD, Directors",Sheila Cunningham,NON,72
309,"Chisholm Trail SUD, Directors",Tillie Pope,NON,40
309,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,38
309,Commissioner of Agriculture,Jim Hogan,DEM,116
309,Commissioner of Agriculture,Kenneth Kendrick,GRN,7
309,Commissioner of Agriculture,Sid Miller,REP,332
309,Commissioner of the General Land Office,George P. Bush,REP,344
309,Commissioner of the General Land Office,John Cook,DEM,107
309,Commissioner of the General Land Office,Justin Knight,LIB,37
309,Commissioner of the General Land Office,Valerie Alessi,GRN,4
309,Comptroller of Public Accounts,Ben Sanders,LIB,32
309,Comptroller of Public Accounts,Deb Shafto,GRN,4
309,Comptroller of Public Accounts,Glenn Hegar,REP,342
309,Comptroller of Public Accounts,Mike Collier,DEM,113
309,County Judge,Dan A. Gattis,REP,370
309,County Judge,Michael H. Custer,DEM,116
309,"District Judge, 277th Judicial District",Stacey Mathews,REP,369
309,"District Judge, 368th Judicial District",Rick J. Kennon,REP,364
309,Governor,Brandon Parmer,GRN,1
309,Governor,Greg Abbott,REP,363
309,Governor,Kathie Glass,LIB,11
309,Governor,Wendy R. Davis,DEM,128
309,Governor,WRITE-IN,NON,0
309,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,337
309,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,114
309,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,34
309,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,30
309,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,346
309,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,62
309,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,346
309,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,22
309,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,63
309,"Justice, Supreme Court, Place 6",Jeff Brown,REP,346
309,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,110
309,"Justice, Supreme Court, Place 6",Mark Ash,LIB,33
309,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,4
309,"Justice, Supreme Court, Place 7",Don Fulton,LIB,30
309,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,109
309,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,345
309,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,29
309,"Justice, Supreme Court, Place 8",Phil Johnson,REP,355
309,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,55
309,Lieutenant Governor,Chandrakantha Courtney,GRN,0
309,Lieutenant Governor,Dan Patrick,REP,357
309,Lieutenant Governor,Leticia Van de Putte,DEM,117
309,Lieutenant Governor,Robert D. Butler,LIB,25
309,Railroad Commissioner,Mark A. Miller,LIB,43
309,Railroad Commissioner,Martina Salinas,GRN,8
309,Railroad Commissioner,Ryan Sitton,REP,330
309,Railroad Commissioner,Steve Brown,DEM,105
309,"State Representative, District 20",Jarrod Weaver,LIB,32
309,"State Representative, District 20",Marsha Farney,REP,345
